Quandl Code|Date|PMT|TCE
 OTKR_R/VLCC_TD3_TCE|2001-May-23|7.70| 27,924 
 OTKR_R/VLCC_TD3_TCE|2001-May-24|7.82| 28,669 
 OTKR_R/VLCC_TD3_TCE|2001-May-25|7.82| 28,742 
 OTKR_R/VLCC_TD3_TCE|2001-May-29|7.82| 28,814 
 OTKR_R/VLCC_TD3_TCE|2001-May-30|7.82| 28,887 
 OTKR_R/VLCC_TD3_TCE|2001-May-31|7.70| 28,288 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-01|7.70| 28,361 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-04|7.57| 27,761 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-05|7.45| 27,162 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-06|7.45| 27,235 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-07|7.32| 26,635 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-08|7.32| 26,708 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-11|6.81| 24,092 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-12|6.56| 22,820 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-13|6.44| 22,221 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-14|6.06| 20,277 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-15|5.55| 17,661 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-18|5.43| 17,062 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-19|5.17| 15,790 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-20|5.05| 15,045 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-21|5.05| 14,972 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-22|5.05| 14,900 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-25|5.05| 14,827 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-26|5.05| 14,754 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-27|5.05| 14,681 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-28|5.17| 15,281 
 OTKR_R/VLCC_TD3_TCE|2001-Jun-29|5.17| 15,208 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-02|5.55| 17,152 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-03|5.55| 17,079 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-04|5.68| 17,678 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-05|5.81| 18,351 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-06|5.81| 18,351 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-09|5.81| 18,351 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-10|5.81| 18,351 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-11|6.31| 21,039 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-12|6.31| 21,039 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-13|6.44| 21,712 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-16|6.69| 23,056 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-17|6.81| 23,692 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-18|6.81| 23,655 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-19|6.81| 23,619 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-20|6.81| 23,583 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-23|6.81| 23,546 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-24|6.94| 24,182 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-25|7.07| 24,818 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-26|7.07| 24,781 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-27|7.07| 24,745 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-30|7.07| 24,709 
 OTKR_R/VLCC_TD3_TCE|2001-Jul-31|6.69| 22,656 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-01|6.56| 21,947 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-02|6.56| 21,911 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-03|6.56| 21,874 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-06|6.56| 21,838 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-07|6.56| 21,802 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-08|6.18| 19,749 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-09|5.81| 17,696 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-10|5.55| 16,315 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-13|5.17| 14,262 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-14|5.17| 14,226 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-15|5.17| 14,189 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-16|5.17| 14,153 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-17|5.43| 15,461 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-20|6.56| 21,474 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-21|6.94| 23,454 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-22|7.32| 25,434 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-23|7.57| 26,742 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-24|7.95| 28,723 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-28|7.82| 28,014 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-29|7.82| 27,978 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-30|7.82| 27,941 
 OTKR_R/VLCC_TD3_TCE|2001-Aug-31|7.70| 27,233 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-03|7.70| 27,196 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-04|7.70| 27,160 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-05|7.70| 27,123 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-06|7.70| 27,087 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-07|7.57| 26,379 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-10|7.70| 27,014 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-11|8.96| 33,700 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-12|9.21| 35,008 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-13|9.84| 38,496 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-14|10.60| 42,656 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-17|10.47| 42,112 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-18|10.22| 40,895 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-19|10.22| 41,022 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-20|11.11| 45,855 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-21|11.48| 47,998 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-24|11.48| 48,126 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-25|11.48| 48,253 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-26|11.36| 47,708 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-27|11.23| 47,164 
 OTKR_R/VLCC_TD3_TCE|2001-Sep-28|11.23| 47,291 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-01|10.98| 45,983 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-02|10.98| 45,983 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-03|10.85| 45,311 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-04|10.60| 44,094 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-05|10.47| 43,549 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-08|9.84| 40,315 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-09|9.59| 39,098 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-10|9.47| 38,513 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-11|9.34| 37,929 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-12|9.21| 37,344 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-15|8.71| 34,742 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-16|8.33| 32,813 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-17|7.57| 28,867 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-18|7.07| 26,266 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-19|6.81| 25,009 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-22|6.56| 23,752 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-23|6.06| 21,150 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-24|5.81| 19,893 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-25|5.43| 17,964 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-26|5.30| 17,379 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-29|5.30| 17,467 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-30|5.17| 16,882 
 OTKR_R/VLCC_TD3_TCE|2001-Oct-31|5.05| 16,297 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-01|5.05| 16,384 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-02|5.05| 16,472 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-05|4.80| 15,215 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-06|4.67| 14,630 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-07|4.54| 14,045 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-08|4.54| 14,132 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-09|4.54| 14,219 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-12|4.54| 14,307 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-13|4.42| 13,562 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-14|4.42| 13,504 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-15|4.16| 12,159 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-16|4.16| 12,159 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-19|4.04| 11,487 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-20|4.04| 11,487 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-21|4.29| 12,831 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-22|4.16| 12,159 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-23|4.29| 12,831 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-26|4.29| 12,831 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-27|4.16| 12,123 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-28|4.29| 12,759 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-29|4.92| 16,083 
 OTKR_R/VLCC_TD3_TCE|2001-Nov-30|5.17| 17,391 
 OTKR_R/VLCC_TD3_TCE|2001-Dec-03|5.05| 16,683 
 OTKR_R/VLCC_TD3_TCE|2001-Dec-04|5.05| 16,646 
 OTKR_R/VLCC_TD3_TCE|2001-Dec-05|5.05| 16,610 
 OTKR_R/VLCC_TD3_TCE|2001-Dec-06|4.92| 15,901 
 OTKR_R/VLCC_TD3_TCE|2001-Dec-07|4.92| 15,865 
 OTKR_R/VLCC_TD3_TCE|2001-Dec-10|4.92| 15,829 
 OTKR_R/VLCC_TD3_TCE|2001-Dec-11|4.92| 15,792 
 OTKR_R/VLCC_TD3_TCE|2001-Dec-12|5.17| 17,100 
 OTKR_R/VLCC_TD3_TCE|2001-Dec-13|5.30| 17,736 
 OTKR_R/VLCC_TD3_TCE|2001-Dec-14|5.17| 17,027 
 OTKR_R/VLCC_TD3_TCE|2001-Dec-17|4.92| 15,647 
 OTKR_R/VLCC_TD3_TCE|2001-Dec-18|4.92| 15,610 
 OTKR_R/VLCC_TD3_TCE|2001-Dec-19|4.80| 14,902 
 OTKR_R/VLCC_TD3_TCE|2001-Dec-20|4.80| 14,865 
 OTKR_R/VLCC_TD3_TCE|2001-Dec-21|4.67| 14,157 
 OTKR_R/VLCC_TD3_TCE|2001-Dec-27|4.67| 14,120 
 OTKR_R/VLCC_TD3_TCE|2001-Dec-28|4.80| 14,756 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-02|4.55| 13,386 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-03|4.55| 13,350 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-04|4.43| 12,658 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-07|4.43| 12,622 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-08|4.31| 11,930 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-09|4.31| 11,893 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-10|4.68| 13,824 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-11|5.66| 19,033 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-14|5.91| 20,308 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-15|5.79| 19,616 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-16|6.03| 20,891 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-17|6.16| 21,510 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-18|6.16| 21,474 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-21|6.16| 21,437 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-22|6.16| 21,401 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-23|6.28| 22,020 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-24|6.40| 22,639 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-25|6.28| 21,947 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-28|6.28| 21,911 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-29|6.16| 21,219 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-30|6.03| 20,527 
 OTKR_R/VLCC_TD3_TCE|2002-Jan-31|6.03| 20,490 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-01|5.91| 19,871 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-04|5.79| 19,215 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-05|5.79| 19,215 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-06|5.79| 19,215 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-07|5.66| 18,560 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-08|5.29| 16,593 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-11|5.17| 15,937 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-12|5.17| 15,937 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-13|5.05| 15,063 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-14|4.92| 14,407 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-15|4.92| 14,407 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-18|4.92| 14,407 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-19|4.92| 14,407 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-20|4.92| 14,407 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-21|4.80| 13,752 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-22|4.80| 13,752 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-25|4.92| 14,407 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-26|4.80| 13,752 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-27|4.80| 13,752 
 OTKR_R/VLCC_TD3_TCE|2002-Feb-28|4.68| 13,096 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-01|4.68| 13,096 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-04|4.43| 11,785 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-05|4.31| 11,129 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-06|4.31| 11,129 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-07|4.31| 11,129 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-08|4.31| 11,056 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-11|4.19| 10,328 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-12|4.19| 10,255 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-13|4.19| 10,182 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-14|4.31| 10,765 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-15|4.19| 10,037 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-18|4.19| 9,964 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-19|4.19| 9,891 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-20|4.19| 9,818 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-21|4.06| 9,090 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-22|4.06| 9,017 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-25|4.06| 8,945 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-26|4.06| 8,872 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-27|4.06| 8,799 
 OTKR_R/VLCC_TD3_TCE|2002-Mar-28|4.06| 8,726 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-02|3.94| 7,998 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-03|3.82| 7,269 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-04|3.69| 6,541 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-05|3.57| 5,812 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-08|3.45| 5,084 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-09|3.45| 4,938 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-10|3.45| 4,938 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-11|3.57| 5,594 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-12|3.45| 4,938 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-15|3.45| 4,938 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-16|3.45| 4,938 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-17|3.45| 4,938 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-18|3.45| 4,938 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-19|3.45| 4,938 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-22|3.45| 4,938 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-23|3.45| 4,938 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-24|3.57| 5,594 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-25|3.69| 6,250 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-26|3.82| 6,905 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-29|4.06| 8,217 
 OTKR_R/VLCC_TD3_TCE|2002-Apr-30|4.55| 10,839 
 OTKR_R/VLCC_TD3_TCE|2002-May-01|4.55| 10,839 
 OTKR_R/VLCC_TD3_TCE|2002-May-02|4.68| 11,495 
 OTKR_R/VLCC_TD3_TCE|2002-May-03|4.68| 11,495 
 OTKR_R/VLCC_TD3_TCE|2002-May-07|4.92| 12,806 
 OTKR_R/VLCC_TD3_TCE|2002-May-08|4.92| 12,806 
 OTKR_R/VLCC_TD3_TCE|2002-May-09|4.92| 12,806 
 OTKR_R/VLCC_TD3_TCE|2002-May-10|5.05| 13,462 
 OTKR_R/VLCC_TD3_TCE|2002-May-13|5.29| 14,773 
 OTKR_R/VLCC_TD3_TCE|2002-May-14|5.54| 16,085 
 OTKR_R/VLCC_TD3_TCE|2002-May-15|6.03| 18,708 
 OTKR_R/VLCC_TD3_TCE|2002-May-16|7.26| 25,264 
 OTKR_R/VLCC_TD3_TCE|2002-May-17|7.63| 27,231 
 OTKR_R/VLCC_TD3_TCE|2002-May-20|7.76| 27,887 
 OTKR_R/VLCC_TD3_TCE|2002-May-21|7.51| 26,576 
 OTKR_R/VLCC_TD3_TCE|2002-May-22|7.51| 26,576 
 OTKR_R/VLCC_TD3_TCE|2002-May-23|7.39| 25,920 
 OTKR_R/VLCC_TD3_TCE|2002-May-24|7.02| 23,953 
 OTKR_R/VLCC_TD3_TCE|2002-May-27|6.89| 23,297 
 OTKR_R/VLCC_TD3_TCE|2002-May-28|6.16| 19,363 
 OTKR_R/VLCC_TD3_TCE|2002-May-29|6.03| 18,708 
 OTKR_R/VLCC_TD3_TCE|2002-May-30|5.91| 18,052 
 OTKR_R/VLCC_TD3_TCE|2002-May-31|5.79| 17,396 
 OTKR_R/VLCC_TD3_TCE|2002-Jun-05|5.54| 16,085 
 OTKR_R/VLCC_TD3_TCE|2002-Jun-06|5.42| 15,429 
 OTKR_R/VLCC_TD3_TCE|2002-Jun-07|5.17| 14,118 
 OTKR_R/VLCC_TD3_TCE|2002-Jun-10|4.43| 10,184 
 OTKR_R/VLCC_TD3_TCE|2002-Jun-11|4.31| 9,528 
 OTKR_R/VLCC_TD3_TCE|2002-Jun-12|4.31| 9,528 
 OTKR_R/VLCC_TD3_TCE|2002-Jun-13|4.06| 8,217 
 OTKR_R/VLCC_TD3_TCE|2002-Jun-14|4.06| 8,217 
 OTKR_R/VLCC_TD3_TCE|2002-Jun-17|4.06| 8,144 
 OTKR_R/VLCC_TD3_TCE|2002-Jun-18|3.94| 7,416 
 OTKR_R/VLCC_TD3_TCE|2002-Jun-19|3.94| 7,343 
 OTKR_R/VLCC_TD3_TCE|2002-Jun-20|3.94| 7,270 
 OTKR_R/VLCC_TD3_TCE|2002-Jun-21|3.94| 7,197 
 OTKR_R/VLCC_TD3_TCE|2002-Jun-24|3.69| 5,813 
 OTKR_R/VLCC_TD3_TCE|2002-Jun-25|3.69| 5,740 
 OTKR_R/VLCC_TD3_TCE|2002-Jun-26|3.69| 5,668 
 OTKR_R/VLCC_TD3_TCE|2002-Jun-27|3.69| 5,668 
 OTKR_R/VLCC_TD3_TCE|2002-Jun-28|3.69| 5,668 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-01|3.82| 6,323 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-02|3.94| 6,979 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-03|3.94| 6,979 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-04|3.94| 6,979 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-05|4.06| 7,635 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-08|4.06| 7,489 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-09|4.06| 7,489 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-10|4.06| 7,489 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-11|4.06| 7,489 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-12|4.19| 8,145 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-15|4.31| 8,800 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-16|5.79| 16,668 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-17|6.16| 18,635 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-18|6.28| 19,291 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-19|6.16| 18,635 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-22|6.03| 17,980 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-23|5.91| 17,324 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-24|5.79| 16,668 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-25|5.42| 14,701 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-26|5.29| 14,046 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-29|4.68| 10,767 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-30|4.68| 10,767 
 OTKR_R/VLCC_TD3_TCE|2002-Jul-31|4.68| 10,767 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-01|4.68| 10,767 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-02|4.80| 11,423 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-05|4.80| 11,423 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-06|4.80| 11,423 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-07|4.68| 10,767 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-08|4.68| 10,767 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-09|4.43| 9,456 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-12|4.31| 8,800 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-13|4.06| 7,489 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-14|3.82| 6,178 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-15|3.82| 6,178 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-16|3.69| 5,449 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-19|3.69| 5,376 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-20|3.57| 4,648 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-21|3.69| 5,231 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-22|3.69| 5,158 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-23|3.69| 5,085 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-27|3.82| 5,668 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-28|4.06| 6,907 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-29|4.31| 8,145 
 OTKR_R/VLCC_TD3_TCE|2002-Aug-30|4.43| 8,728 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-02|4.55| 9,311 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-03|4.55| 9,238 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-04|4.43| 8,510 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-05|4.31| 7,782 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-06|4.19| 7,053 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-09|4.06| 6,325 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-10|4.06| 6,252 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-11|3.94| 5,523 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-12|3.94| 5,596 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-13|4.19| 6,980 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-16|4.31| 7,709 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-17|4.31| 7,782 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-18|4.68| 9,821 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-19|4.80| 10,550 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-20|5.17| 12,590 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-23|5.29| 13,282 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-24|5.54| 14,629 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-25|5.54| 14,666 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-26|5.42| 14,046 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-27|5.54| 14,739 
 OTKR_R/VLCC_TD3_TCE|2002-Sep-30|5.42| 14,119 
 OTKR_R/VLCC_TD3_TCE|2002-Oct-01|5.42| 14,156 
 OTKR_R/VLCC_TD3_TCE|2002-Oct-02|5.54| 14,848 
 OTKR_R/VLCC_TD3_TCE|2002-Oct-03|5.54| 14,884 
 OTKR_R/VLCC_TD3_TCE|2002-Oct-04|5.91| 16,887 
 OTKR_R/VLCC_TD3_TCE|2002-Oct-07|6.16| 18,235 
 OTKR_R/VLCC_TD3_TCE|2002-Oct-08|7.02| 22,861 
 OTKR_R/VLCC_TD3_TCE|2002-Oct-09|8.37| 30,110 
 OTKR_R/VLCC_TD3_TCE|2002-Oct-10|8.74| 32,113 
 OTKR_R/VLCC_TD3_TCE|2002-Oct-11|8.86| 32,806 
